Variable,Description,Long,Type,ESTMOE,Source,Table,Table2,Years,Release,Category,Topic,Universe,Notes,API
mMedianAge_e19,Median age (years),"Median age (years), 2019",Median,Estimate,ACS,B01002,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
mMedianAge_m19,Median age (years),"Median age (years), 2019 (MOE)",Median,MOE,ACS,B01002,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age18P_e19,Age 18 years and over,"# Age 18 years and over, 2019",Count,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age18P_m19,Age 18 years and over,"# Age 18 years and over, 2019 (MOE)",Count,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge18P_e19,Age 18 years and over,"% Age 18 years and over, 2019",Percent,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge18P_m19,Age 18 years and over,"% Age 18 years and over, 2019 (MOE)",Percent,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age21P_e19,Age 21 years and over,"# Age 21 years and over, 2019",Count,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age21P_m19,Age 21 years and over,"# Age 21 years and over, 2019 (MOE)",Count,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge21P_e19,Age 21 years and over,"% Age 21 years and over, 2019",Percent,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge21P_m19,Age 21 years and over,"% Age 21 years and over, 2019 (MOE)",Percent,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age62P_e19,Age 62 years and over,"# Age 62 years and over, 2019",Count,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age62P_m19,Age 62 years and over,"# Age 62 years and over, 2019 (MOE)",Count,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge62P_e19,Age 62 years and over,"% Age 62 years and over, 2019",Percent,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge62P_m19,Age 62 years and over,"% Age 62 years and over, 2019 (MOE)",Percent,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
AgeU18_e19,Age under 18 years,"# Age under 18 years, 2019",Count,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
AgeU18_m19,Age under 18 years,"# Age under 18 years, 2019 (MOE)",Count,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAgeU18_e19,Age under 18 years,"% Age under 18 years, 2019",Percent,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAgeU18_m19,Age under 18 years,"% Age under 18 years, 2019 (MOE)",Percent,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age5_19_e19,Age 5-19 years,"# Age 5-19 years, 2019",Count,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age5_19_m19,Age 5-19 years,"# Age 5-19 years, 2019 (MOE)",Count,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge5_19_e19,Age 5-19 years,"% Age 5-19 years, 2019",Percent,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge5_19_m19,Age 5-19 years,"% Age 5-19 years, 2019 (MOE)",Percent,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age20_34_e19,Age 20-34 years,"# Age 20-34 years, 2019",Count,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age20_34_m19,Age 20-34 years,"# Age 20-34 years, 2019 (MOE)",Count,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge20_34_e19,Age 20-34 years,"% Age 20-34 years, 2019",Percent,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge20_34_m19,Age 20-34 years,"% Age 20-34 years, 2019 (MOE)",Percent,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age35_64_e19,Age 35-64 years,"# Age 35-64 years, 2019",Count,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age35_64_m19,Age 35-64 years,"# Age 35-64 years, 2019 (MOE)",Count,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge35_64_e19,Age 35-64 years,"% Age 35-64 years, 2019",Percent,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge35_64_m19,Age 35-64 years,"% Age 35-64 years, 2019 (MOE)",Percent,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age65P_e19,Age 65 years and over,"# Age 65 years and over, 2019",Count,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Age65P_m19,Age 65 years and over,"# Age 65 years and over, 2019 (MOE)",Count,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge65P_e19,Age 65 years and over,"% Age 65 years and over, 2019",Percent,Estimate,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
pAge65P_m19,Age 65 years and over,"% Age 65 years and over, 2019 (MOE)",Percent,MOE,ACS,B01001,,2019,5,Demographic,Population by Sex and Age,Total population,,ACSAllGeo2019-Demographic
Hisp_e19,Hispanic or Latino (of any race),"# Hispanic or Latino (of any race), 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
Hisp_m19,Hispanic or Latino (of any race),"# Hispanic or Latino (of any race), 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pHisp_e19,Hispanic or Latino (of any race),"% Hispanic or Latino (of any race), 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pHisp_m19,Hispanic or Latino (of any race),"% Hispanic or Latino (of any race), 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
Not_Hisp_e19,Not Hispanic or Latino,"# Not Hispanic or Latino, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
Not_Hisp_m19,Not Hispanic or Latino,"# Not Hispanic or Latino, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNot_Hisp_e19,Not Hispanic or Latino,"% Not Hispanic or Latino, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNot_Hisp_m19,Not Hispanic or Latino,"% Not Hispanic or Latino, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NHWhite_e19,"Not Hispanic, White alone","# Not Hispanic, White alone, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NHWhite_m19,"Not Hispanic, White alone","# Not Hispanic, White alone, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNHWhite_e19,"Not Hispanic, White alone","% Not Hispanic, White alone, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNHWhite_m19,"Not Hispanic, White alone","% Not Hispanic, White alone, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NHBlack_e19,"Not Hispanic, Black or African American alone","# Not Hispanic, Black or African American alone, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NHBlack_m19,"Not Hispanic, Black or African American alone","# Not Hispanic, Black or African American alone, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNHBlack_e19,"Not Hispanic, Black or African American alone","% Not Hispanic, Black or African American alone, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNHBlack_m19,"Not Hispanic, Black or African American alone","% Not Hispanic, Black or African American alone, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_AmInd_e19,"Not Hispanic, American Indian and Alaska Native alone","# Not Hispanic, American Indian and Alaska Native alone, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_AmInd_m19,"Not Hispanic, American Indian and Alaska Native alone","# Not Hispanic, American Indian and Alaska Native alone, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_AmInd_e19,"Not Hispanic, American Indian and Alaska Native alone","% Not Hispanic, American Indian and Alaska Native alone, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_AmInd_m19,"Not Hispanic, American Indian and Alaska Native alone","% Not Hispanic, American Indian and Alaska Native alone, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_Asian_e19,"Not Hispanic, Asian alone","# Not Hispanic, Asian alone, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_Asian_m19,"Not Hispanic, Asian alone","# Not Hispanic, Asian alone, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_Asian_e19,"Not Hispanic, Asian alone","% Not Hispanic, Asian alone, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_Asian_m19,"Not Hispanic, Asian alone","% Not Hispanic, Asian alone, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_PacIsl_e19,"Not Hispanic, Native Hawaiian and Other Pacific Islander alone","# Not Hispanic, Native Hawaiian and Other Pacific Islander alone, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_PacIsl_m19,"Not Hispanic, Native Hawaiian and Other Pacific Islander alone","# Not Hispanic, Native Hawaiian and Other Pacific Islander alone, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_PacIsl_e19,"Not Hispanic, Native Hawaiian and Other Pacific Islander alone","% Not Hispanic, Native Hawaiian and Other Pacific Islander alone, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_PacIsl_m19,"Not Hispanic, Native Hawaiian and Other Pacific Islander alone","% Not Hispanic, Native Hawaiian and Other Pacific Islander alone, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_OthRace_e19,"Not Hispanic, some other race alone","# Not Hispanic, some other race alone, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,"This represents just B03002e8 ""Some other race alone""",ACSAllGeo2019-Demographic
NH_OthRace_m19,"Not Hispanic, some other race alone","# Not Hispanic, some other race alone, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,"This represents just B03002e8 ""Some other race alone""",ACSAllGeo2019-Demographic
pNH_OthRace_e19,"Not Hispanic, some other race alone","% Not Hispanic, some other race alone, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,"This represents just B03002e8 ""Some other race alone""",ACSAllGeo2019-Demographic
pNH_OthRace_m19,"Not Hispanic, some other race alone","% Not Hispanic, some other race alone, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,"This represents just B03002e8 ""Some other race alone""",ACSAllGeo2019-Demographic
NH_TwoRace_e19,"Not Hispanic, two or more races","# Not Hispanic, two or more races, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_TwoRace_m19,"Not Hispanic, two or more races","# Not Hispanic, two or more races, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_TwoRace_e19,"Not Hispanic, two or more races","% Not Hispanic, two or more races, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_TwoRace_m19,"Not Hispanic, two or more races","% Not Hispanic, two or more races, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_AsianPI_e19,Non-Hispanic Asian or Pacific Islander,"# Non-Hispanic Asian or Pacific Islander, 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_AsianPI_m19,Non-Hispanic Asian or Pacific Islander,"# Non-Hispanic Asian or Pacific Islander, 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_AsianPI_e19,Non-Hispanic Asian or Pacific Islander,"% Non-Hispanic Asian or Pacific Islander, 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
pNH_AsianPI_m19,Non-Hispanic Asian or Pacific Islander,"% Non-Hispanic Asian or Pacific Islander, 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Demographic
NH_Other_e19,"Non-Hispanic other (Native American, other one race, two or more races)","# Non-Hispanic other (Native American, other one race, two or more races), 2019",Count,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,"This ""other"" category excludes Pacific Islanders, and is best used when Pacific Islander is combined with Asian as was done in 1990",ACSAllGeo2019-Demographic
NH_Other_m19,"Non-Hispanic other (Native American, other one race, two or more races)","# Non-Hispanic other (Native American, other one race, two or more races), 2019 (MOE)",Count,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,"This ""other"" category excludes Pacific Islanders, and is best used when Pacific Islander is combined with Asian as was done in 1990",ACSAllGeo2019-Demographic
pNH_Other_e19,"Non-Hispanic other (Native American, other one race, two or more races)","% Non-Hispanic other (Native American, other one race, two or more races), 2019",Percent,Estimate,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,"This ""other"" category excludes Pacific Islanders, and is best used when Pacific Islander is combined with Asian as was done in 1990",ACSAllGeo2019-Demographic
pNH_Other_m19,"Non-Hispanic other (Native American, other one race, two or more races)","% Non-Hispanic other (Native American, other one race, two or more races), 2019 (MOE)",Percent,MOE,ACS,B03002,,2019,5,Demographic,Population by Race and Ethnicity,Total population,"This ""other"" category excludes Pacific Islanders, and is best used when Pacific Islander is combined with Asian as was done in 1990",ACSAllGeo2019-Demographic
VotingAgeCitizen_e19,"Citizen, 18 and over population","# Citizen, 18 and over population, 2019",Count,Estimate,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
VotingAgeCitizen_m19,"Citizen, 18 and over population","# Citizen, 18 and over population, 2019 (MOE)",Count,MOE,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
VotingAgeCitizenMale_e19,"Male citizen, 18 and over population","# Male citizen, 18 and over population, 2019",Count,Estimate,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
VotingAgeCitizenMale_m19,"Male citizen, 18 and over population","# Male citizen, 18 and over population, 2019 (MOE)",Count,MOE,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
pVotingAgeCitizenMale_e19,"Male citizen, 18 and over population","% Male citizen, 18 and over population, 2019",Percent,Estimate,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
pVotingAgeCitizenMale_m19,"Male citizen, 18 and over population","% Male citizen, 18 and over population, 2019 (MOE)",Percent,MOE,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
VotingAgeCitizenFemale_e19,"Female citizen, 18 and over population","# Female citizen, 18 and over population, 2019",Count,Estimate,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
VotingAgeCitizenFemale_m19,"Female citizen, 18 and over population","# Female citizen, 18 and over population, 2019 (MOE)",Count,MOE,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
pVotingAgeCitizenFemale_e19,"Female citizen, 18 and over population","% Female citizen, 18 and over population, 2019",Percent,Estimate,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
pVotingAgeCitizenFemale_m19,"Female citizen, 18 and over population","% Female citizen, 18 and over population, 2019 (MOE)",Percent,MOE,ACS,B05003,,2019,5,Demographic,Voting Age Citizens,"Citizen, 18 and over population",,ACSAllGeo2019-Demographic
TotPop_00_v19,Total population,"# Total population, 2000 -- 2019 geography",Count,N/A,Decennial,P1,,2000,N/A,Change since 2000,Population,Total population,,ACSAllGeo2019-Change2000
rPopDensity_00_v19,Population density (people per square mile),"Population density (people per square mile), 2000 -- 2019 geography",Rate,N/A,Decennial,P1,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
AgesU5_00_v19,Population under age 5,"# Population under age 5, 2000 -- 2019 geography",Count,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
AgesU18_00_v19,Population under age 18,"# Population under age 18, 2000 -- 2019 geography",Count,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
Ages18_34_00_v19,Population ages 18-34,"# Population ages 18-34, 2000 -- 2019 geography",Count,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
Ages35_49_00_v19,Population ages 35-49,"# Population ages 35-49, 2000 -- 2019 geography",Count,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
Ages50_64_00_v19,Population ages 50-64,"# Population ages 50-64, 2000 -- 2019 geography",Count,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
Ages65P_00_v19,Population ages 65 and over,"# Population ages 65 and over, 2000 -- 2019 geography",Count,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
NHWhite_00_v19,Non-Hispanic White,"# Non-Hispanic White, 2000 -- 2019 geography",Count,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Change2000
NHBlack_00_v19,Non-Hispanic Black,"# Non-Hispanic Black, 2000 -- 2019 geography",Count,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Change2000
NH_Asian_00_v19,Non-Hispanic Asian,"# Non-Hispanic Asian, 2000 -- 2019 geography",Count,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Change2000
NH_OtherwPI_00_v19,"Non-Hispanic other (Pacific Islander, Native American, other one race, two or more races)","# Non-Hispanic other (Pacific Islander, Native American, other one race, two or more races), 2000 -- 2019 geography",Count,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,"This category is the sum of P008005, P008007, P008008, and P008009 and is most comparable with NH_OtherwPI_e",ACSAllGeo2019-Change2000
Hisp_00_v19,"Hispanic or Latino, All races","# Hispanic or Latino, All races, 2000 -- 2019 geography",Count,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Change2000
TotalHH_00_v19,Total households,"# Total households, 2000 -- 2019 geography",Count,N/A,Decennial,P18,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
HHwChild_00_v19,Households with children,"# Households with children, 2000 -- 2019 geography",Count,N/A,Decennial,P19,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
FamHH_00_v19,Family households,"# Family households, 2000 -- 2019 geography",Count,N/A,Decennial,P18,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
MarriedFamWChild_00_v19,Married-couple families with children,"# Married-couple families with children, 2000 -- 2019 geography",Count,N/A,Decennial,P18,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
MarriedFamWoChild_00_v19,Married-couple families without children,"# Married-couple families without children, 2000 -- 2019 geography",Count,N/A,Decennial,P18,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
SingleParentWChild_00_v19,Single-parent households with children,"# Single-parent households with children, 2000 -- 2019 geography",Count,N/A,Decennial,P18,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
PopInHH_00_v19,Population in households,"# Population in households, 2000 -- 2019 geography",Count,N/A,Decennial,P16,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
TotalHU_00_v19,Total housing units,"# Total housing units, 2000 -- 2019 geography",Count,N/A,Decennial,H3,,2000,N/A,Change since 2000,Housing Characteristics,Housing units,,ACSAllGeo2019-Change2000
OccHU_00_v19,Occupied housing units,"# Occupied housing units, 2000 -- 2019 geography",Count,N/A,Decennial,H3,,2000,N/A,Change since 2000,Housing Characteristics,Housing units,,ACSAllGeo2019-Change2000
VacHU_00_v19,Vacant housing units,"# Vacant housing units, 2000 -- 2019 geography",Count,N/A,Decennial,H3,,2000,N/A,Change since 2000,Housing Characteristics,Housing units,,ACSAllGeo2019-Change2000
OwnOccHU_00_v19,Owner-occupied housing units,"# Owner-occupied housing units, 2000 -- 2019 geography",Count,N/A,Decennial,H4,,2000,N/A,Change since 2000,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Change2000
RentOccHU_00_v19,Renter-occupied housing units,"# Renter-occupied housing units, 2000 -- 2019 geography",Count,N/A,Decennial,H4,,2000,N/A,Change since 2000,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Change2000
pAgesU5_00_v19,Population under age 5,"% Population under age 5, 2000 -- 2019 geography",Percent,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
pAgesU18_00_v19,Population under age 18,"% Population under age 18, 2000 -- 2019 geography",Percent,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
pAges18_34_00_v19,Population ages 18-34,"% Population ages 18-34, 2000 -- 2019 geography",Percent,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
pAges35_49_00_v19,Population ages 35-49,"% Population ages 35-49, 2000 -- 2019 geography",Percent,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
pAges50_64_00_v19,Population ages 50-64,"% Population ages 50-64, 2000 -- 2019 geography",Percent,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
pAges65P_00_v19,Population ages 65 and over,"% Population ages 65 and over, 2000 -- 2019 geography",Percent,N/A,Decennial,P12,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
pNHWhite_00_v19,Non-Hispanic White,"% Non-Hispanic White, 2000 -- 2019 geography",Percent,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Sex and Age,Total population,,ACSAllGeo2019-Change2000
pNHBlack_00_v19,Non-Hispanic Black,"% Non-Hispanic Black, 2000 -- 2019 geography",Percent,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Change2000
pNH_Asian_00_v19,Non-Hispanic Asian,"% Non-Hispanic Asian, 2000 -- 2019 geography",Percent,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Change2000
pNH_OtherwPI_00_v19,Non-Hispanic other,"% Non-Hispanic other, 2000 -- 2019 geography",Percent,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,This category is most comparable with pNH_OtherwPI_e,ACSAllGeo2019-Change2000
pHisp_00_v19,"Hispanic or Latino, all races","% Hispanic or Latino, all races, 2000 -- 2019 geography",Percent,N/A,Decennial,P8,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Change2000
pHHwChild_00_v19,Households with children,"% Households with children, 2000 -- 2019 geography",Percent,N/A,Decennial,P18,,2000,N/A,Change since 2000,Population by Race and Ethnicity,Total population,,ACSAllGeo2019-Change2000
pFamHH_00_v19,Family households,"% Family households, 2000 -- 2019 geography",Percent,N/A,Decennial,P19,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
pMarriedFamWChild_00_v19,Married-couple families with children,"% Married-couple families with children, 2000 -- 2019 geography",Percent,N/A,Decennial,P18,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
